path	mean	mean_minus_CI	mean_plus_CI	CI
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_google-bert_bert-base-uncased_5/results.json	1.4866075384616853	1.4793436626575807	1.4938714142657898	0.007263875804104485
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_google-bert_bert-base-uncased_full/results.json	0.38559068540732067	0.38162839224911344	0.3895529785655279	0.003962293158207222
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_fasttext_full/results.json	2.0184503841400145	1.9729580923916439	2.063942675888385	0.045492291748370606
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_google-bert_bert-base-uncased_3/results.json	1.6670043206214904	1.659475921674266	1.6745327195687147	0.007528398947224239
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_google-bert_bert-base-uncased_5/results.json	0.6503225266933441	0.649421083128444	0.6512239702582442	0.0009014435649000275
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_fasttext_8/results.json	1.4343035078048707	1.4284889863793757	1.4401180292303657	0.005814521425495039
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_google-bert_bert-base-uncased_5/results.json	2.668848702907562	2.6567519272771203	2.680945478538004	0.01209677563044187
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_llmrails_ember-v1_3/results.json	2.2267772650718687	2.196984822294583	2.2565697078491542	0.02979244277728537
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_google-bert_bert-base-uncased_8/results.json	0.5272794034745958	0.5240066642977157	0.5305521426514759	0.0032727391768800863
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_google-bert_bert-base-uncased_8/results.json	1.4564668726921082	1.4432886036048465	1.46964514177937	0.013178269087261715
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_google-bert_bert-base-uncased_3/results.json	2.7990038847923278	2.790216686101234	2.8077910834834214	0.0087871986910935
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_fasttext_full/results.json	1.228830989599228	1.215070287242561	1.242591691955895	0.013760702356666989
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_fasttext_8/results.json	2.6161125898361206	2.592957187869495	2.6392679918027464	0.023155401966625827
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_llmrails_ember-v1_5/results.json	0.9159252017736434	0.8994606863722361	0.9323897171750508	0.016464515401407403
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_llmrails_ember-v1_3/results.json	0.5328378516435623	0.5103922952459676	0.5552834080411571	0.022445556397594726
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_llmrails_ember-v1_full/results.json	0.2884168684482574	0.282638716664818	0.29419502023169686	0.005778151783439431
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_google-bert_bert-base-uncased_5/results.json	1.4427998888492584	1.4258333503272003	1.4597664273713165	0.016966538522058067
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_google-bert_bert-base-uncased_full/results.json	0.6956506246328353	0.6826808924593055	0.7086203568063651	0.012969732173529825
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_llmrails_ember-v1_3/results.json	0.3088391605019569	0.30618879193063814	0.3114895290732757	0.0026503685713188006
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_fasttext_3/results.json	1.564475554227829	1.5633857372078772	1.5655653712477808	0.0010898170199517775
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_google-bert_bert-base-uncased_5/results.json	0.9256827932596207	0.9109591738597383	0.940406412659503	0.014723619399882279
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_fasttext_5/results.json	2.688078238964081	2.6691653765649948	2.706991101363167	0.018912862399086378
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_fasttext_3/results.json	1.4967674732208252	1.491995752525313	1.5015391939163374	0.004771720695512315
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_google-bert_bert-base-uncased_8/results.json	1.2016546821594238	1.1820135882996121	1.2212957760192356	0.01964109385981173
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_google-bert_bert-base-uncased_full/results.json	0.49812125181779265	0.4878944983563844	0.5083480052792009	0.010226753461408266
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_fasttext_full/results.json	0.5308643746376037	0.5103375400626469	0.5513912092125606	0.02052683457495682
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_llmrails_ember-v1_5/results.json	0.3063794142007828	0.3051607406184352	0.3075980877831304	0.001218673582347639
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_fasttext_full/results.json	1.307538903951645	1.3002003575182584	1.3148774503850316	0.007338546433386671
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_google-bert_bert-base-uncased_full/results.json	1.2288734864544224	1.221035815457493	1.2367111574513519	0.00783767099692952
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_fasttext_8/results.json	1.3814142787456511	1.3710856601289503	1.391742897362352	0.010328618616700976
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_llmrails_ember-v1_3/results.json	1.144665699005127	1.1320262226938664	1.1573051753163874	0.012639476311260448
